id,status,source,chars,attempts,last_attempt,note
6c56bd42-aaca-45b8-b770-128f543898e0,ok,wayback,3902,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260519024505id_/https://jobs.ashbyhq.com/wealth-com/1899d513-4c4a-43b2-a307-8c8e4b877622/application
6d7e83bd-6e67-4d8c-919e-862288b8b561,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
6ec40ca1-95e5-4505-aee1-11667fbe29f1,empty,,0,1,2026-09-05T10:37:01Z,no posting-like text above 600 chars (thin_302c)
6f017171-74b9-4619-a761-d93250479626,ok,live,3549,1,2026-09-02T11:20:23Z,
717a84ac-0440-4a38-9d40-7fb0e61d327b,ok,wayback,992,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260430153040id_/https://job-boards.greenhouse.io/globalizationpartners/jobs/7720641003
72197bee-e9b3-4978-88cd-1cc51ba6254c,error,,0,3,2026-09-04T11:19:58Z,http_410
7265b7f1-e86f-400a-acdc-ec06dc2c581a,error,,0,3,2026-09-05T10:37:01Z,http_429
72d3b16a-abca-4801-ba46-ede79443dc62,ok,live,6585,1,2026-08-31T13:53:47Z,
736ed5d6-63be-4dfa-b0d6-5eb9c5d4e663,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
74ba1fe3-ca71-4260-b251-29fa1d840279,ok,wayback,3715,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260515100145id_/https://careers-sig.icims.com/jobs/9442/job?mobile=true&needsRedirect=false
74f8b0c5-8f2e-422d-af50-13f152a2f0bb,ok,wayback,13314,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260530193236id_/https://job-boards.greenhouse.io/arine/jobs/5997169004
7668d718-523e-431c-a2b3-b39a409c2dec,empty,,0,1,2026-08-31T13:53:47Z,no posting-like text above 600 chars (thin_178c)
767f1b1b-9676-407d-99db-e3582821b87a,ok,live,60000,1,2026-09-02T11:20:23Z,
78c03ab4-f50a-445d-9802-fb785330b50f,ok,live,7197,1,2026-08-31T13:53:47Z,
79204fa0-81f5-4295-96d3-0a63bb614715,ok,wayback,2123,1,2026-09-02T11:20:23Z,http://web.archive.org/web/20260701053054id_/https://jobs.ashbyhq.com/outmarket/8d192421-2422-42f5-854f-6a0765a949da/application
79ceb913-ca59-4a50-9fa9-18c378d86c3e,error,,0,3,2026-09-04T11:19:58Z,http_403
7a155542-8f46-4f7b-8366-966fcea9c221,ok,live,60000,1,2026-09-02T11:20:23Z,
7a287de8-41f1-4fe1-a05a-bf8918642d88,error,,0,2,2026-09-05T10:37:01Z,http_429
7aa9448f-c028-4566-8078-45d402ca4ffe,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
7ac697b2-ff59-4660-990a-d4f53316f56c,error,,0,3,2026-09-05T10:37:01Z,http_429
7b479664-d0af-4690-be2a-c9ba5d81314a,ok,wayback,4473,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260720184137id_/https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676069006
7b78baf6-f74f-4d7b-924f-a68d5e0e0dbf,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
7bd4f4c6-eca9-4fd7-93db-4bbd9540ca11,ok,wayback,11253,1,2026-08-31T13:53:47Z,http://web.archive.org/web/20260805190620id_/https://job-boards.greenhouse.io/simpletechnologysolutions/jobs/6134105004
7c5ad96f-e7b8-4ad3-9e09-9da83e6659b0,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
7c6161a2-8ffc-443d-96ee-276bd5edf320,error,,0,3,2026-09-02T11:20:23Z,http_403
7d3756e8-9e17-44bb-b29f-751947fabf50,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
7d880590-b150-42ab-810a-5e3b723e0a20,error,,0,3,2026-09-05T10:37:01Z,http_429
7d8de26b-5da6-4e2a-9a17-d887bc8a61be,empty,,0,1,2026-09-03T11:16:36Z,no posting-like text above 600 chars (thin_402c)
7dde25d1-45b9-4f21-b627-cae44898fbb3,ok,live,3586,1,2026-09-01T11:40:49Z,
7df6766d-b43b-464c-a03e-68387c5ffb37,ok,wayback,4763,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260807173259id_/https://ats.rippling.com/rippling/jobs/00cbc991-d2fb-452c-a8b6-2978f109a484
7e5feb76-9fea-420d-a0ea-32c19e256975,ok,live,3806,1,2026-09-01T11:40:49Z,
7e914cf5-64bf-41bb-a680-71b7d7df80f6,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_2680c)
7f96f8e4-43e2-4048-9d4f-23cd24cb9b1c,error,,0,2,2026-09-05T10:37:01Z,http_429
7ff2bfdc-c0f7-4d3b-9cc7-c2eae7f22986,ok,live,6932,1,2026-08-31T13:53:47Z,
800e06ea-4a8a-4db5-a93a-7aae82cfac49,ok,live,5661,1,2026-09-01T11:40:49Z,
80123cbc-f5c6-4a6e-95bd-f97fb3c9d32b,error,,0,2,2026-09-05T10:37:01Z,http_429
807f7a33-061f-4c85-9cf4-1d8edfa19135,ok,live,2756,1,2026-09-01T11:40:49Z,
80b3432f-f7a2-4886-bda6-698e860df082,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
817f7bae-7713-4bd1-abd6-f0c2d4880c29,error,,0,2,2026-09-05T10:37:01Z,http_429
8183f0b3-f63a-4b40-a5f3-9b6811decada,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
820400f1-d2e5-43b3-94b0-c8913692b46a,ok,wayback,10514,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260721134648id_/https://www.google.com/about/careers/applications/jobs/results/85564713261245126
82220070-80c9-42ec-9a40-dc3d4aa5d2b8,ok,wayback,8530,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260610021948id_/https://jobs.ashbyhq.com/1password/c90c5d23-fd41-4c01-8422-08f4b64144f5/application
8274eda3-9ac6-4582-ae1a-b4f690d6737f,ok,live,3156,1,2026-09-03T11:16:36Z,
82a4d731-9bcd-4a93-8dda-6d7af0e3b64c,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_91c)
836b272f-f58b-4472-83e7-09b03b198080,empty,,0,1,2026-09-03T11:16:36Z,no posting-like text above 600 chars (thin_417c)
837f275c-c314-436a-9c5b-9f8c18daa488,error,,0,2,2026-09-05T10:37:01Z,http_429
83ed4d09-cf58-46d7-adcd-40fc0238f3a2,ok,wayback,4542,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260517215429id_/https://careers-cadent.icims.com/jobs/1359/backend-engineer-intern/job
8429362a-1d03-4406-8ab4-86f7dd0754b2,error,,0,3,2026-09-04T11:19:58Z,no source yielded text
8446df16-f5f1-4fe4-9c20-44f6c0661737,error,,0,1,2026-09-05T10:37:01Z,http_429
849495a9-c7c9-445b-95f4-0b6e90d82098,ok,wayback,6914,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260526193201id_/https://progyny.wd5.myworkdayjobs.com/en-US/progyny/job/New-York-New-York/Talent-Operations-Intern_JR101042
8557ee50-9c1f-49e9-98b8-692547114b0a,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
85ec31e6-4d3a-497b-b455-039741edf4df,ok,live,1044,1,2026-08-31T13:53:47Z,
86288e49-34fb-4db7-af79-7b5fab0ef2d4,error,,0,3,2026-09-05T10:37:01Z,http_429
86d32b2c-d4a5-4961-879c-76e0aa4f4cba,ok,wayback,3813,1,2026-09-05T10:37:01Z,
86fd502f-db41-49cb-9e56-950a3241b65b,error,,0,3,2026-09-04T11:19:58Z,http_429
87235779-9531-4bf2-b265-6cc448aa0f35,ok,live,1243,1,2026-09-01T11:40:49Z,
87799219-e91a-46a8-bb0e-78f7facdd115,ok,wayback,2674,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260617022111id_/https://jobs.lever.co/syntax/c5801194-4911-4769-86a4-266e5d451fdc/apply
87e1f406-2b57-4d98-9b4f-2b0c197085e3,error,,0,2,2026-09-05T10:37:01Z,http_429
8990370a-d091-498f-98bb-082a18262cfa,ok,live,7252,1,2026-09-01T11:40:49Z,
8b6ea404-0949-4cd3-a4e1-f77ec1d8cca0,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
8bb432fa-21f1-4d2a-a11c-46955f58d383,error,,0,2,2026-09-05T10:37:01Z,http_429
8c3c4866-6c14-4ec0-bc29-3ce391b4bea3,error,,0,3,2026-09-04T11:19:58Z,http_404
8c8cf5d2-f485-4d7e-b8b1-ce1caaf73d31,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
8cd6c68a-d1b7-4a16-9dc4-411fb9932fbb,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
8ce746f2-4dd9-4c00-bfee-754334ef88ec,ok,wayback,4533,2,2026-09-03T11:16:36Z,http://web.archive.org/web/20260626014134id_/https://rfcuny.wd108.myworkdayjobs.com/rfcuny/job/New-York-NY/Data-Analyst-Intern_JR2987
8cf244f2-f67a-4786-b968-74bd6c7aec38,ok,live,3868,1,2026-08-31T13:53:47Z,
8d8f9605-6605-4474-9a61-7960df14b4a0,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
8dd5962c-94fd-4b2b-8be6-95ad68d36b57,error,,0,3,2026-09-05T10:37:01Z,http_429
8e11b217-af00-44fb-88cd-cb241676e359,error,,0,3,2026-09-05T10:37:01Z,http_429
8e9a164a-393f-4f52-8c16-a283cc796352,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
8ee2c108-7c86-4c94-b7bb-5667b48e3d3a,error,,0,3,2026-09-05T10:37:01Z,http_429
8febf19c-cdf5-437d-bf7b-f5d9d35987ea,ok,live,3555,1,2026-09-02T11:20:23Z,
90a6a21b-01c9-4a5a-8c1f-d58b67d00be8,error,,0,3,2026-09-05T10:37:01Z,http_429
925fd340-08ca-444f-ab27-237fdfe56b27,ok,live,4328,1,2026-08-31T13:53:47Z,
92837f3a-76ae-46c6-9a64-bf3ccc51ce73,ok,wayback,2974,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260501123123id_/https://jobs.ashbyhq.com/kira/d46f8721-f33d-4539-bb78-e07f204e8ee8
92e5f47d-f903-4718-b7e5-0feb29dd9f89,ok,wayback,2612,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260514032223id_/https://job-boards.greenhouse.io/smartlyio/jobs/5995737004
945da41b-7c5e-4576-9f1d-73caa551362e,error,,0,3,2026-09-05T10:37:01Z,http_429
95a232c5-f611-4960-ab8f-79fcd25db5f2,ok,live,4313,1,2026-09-01T11:40:49Z,
95f4579d-56be-417d-87ef-3870c70be3bd,error,,0,2,2026-09-05T10:37:01Z,http_429
98224f6a-9244-4a2a-94e7-e9166181bd40,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
98635871-6276-41e4-ad95-172485704a2c,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
991a8f63-65fa-4790-8de1-d09deeed8643,ok,wayback,2887,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260514233045id_/https://careers-fsg.icims.com/jobs/2406/job?mobile=true&needsRedirect=false
99b96750-4604-4ae8-8e56-d3c3287cc493,error,,0,3,2026-09-04T11:19:58Z,http_410
99d71964-46d7-44c5-b6df-63a0a4b7f9ee,ok,wayback,14358,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260501230103id_/https://job-boards.greenhouse.io/vestwell/jobs/7722044003
9a73f37b-f0c1-4f51-8d29-8096bf876470,ok,live,3766,1,2026-08-31T13:53:47Z,
9ac6ae38-9b5a-4373-934b-b04f5fbdc09c,ok,live,4328,1,2026-08-31T13:53:47Z,
9bd5bf91-17e4-4d57-9268-dd61b4b3cdf4,ok,live,4328,1,2026-08-31T13:53:47Z,
9c647182-768d-410f-acf7-e162259bd5f2,empty,,0,1,2026-09-02T11:20:23Z,no posting-like text above 600 chars (thin_229c)
9c648fd4-14e8-4044-af8a-cf68219f8195,ok,live,9504,1,2026-08-31T13:53:47Z,
9cc1f56c-0976-4b70-858c-3ca47bbd6331,error,,0,3,2026-09-02T11:20:23Z,http_404
9d14590b-3922-4c2d-a411-04bbe025a5bc,ok,live,3454,1,2026-09-01T11:40:49Z,
9d506d4e-91ee-4f46-bda5-4ab9b5dddf55,empty,,0,1,2026-09-02T11:20:23Z,no posting-like text above 600 chars (thin_149c)
9dceacf0-6d35-489a-95b3-0b2244d0c8d2,ok,live,1496,1,2026-08-31T13:53:47Z,
9e0c7c74-d962-4dfd-a375-9f08ad8329ae,error,,0,1,2026-09-05T10:37:01Z,no source yielded text
9e9b2cdb-3e51-4478-8b33-4281c7b2a565,error,,0,3,2026-09-05T10:37:01Z,http_429
9f3c0656-6cef-4be9-9103-18c13986bef8,ok,wayback,4507,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260716021557id_/https://revvity.wd103.myworkdayjobs.com/External/job/CAD-Remote--ON/Full-Stack-AI-Developer-Intern_JR-044913
9f4e4614-b132-4a36-8ec6-51a051c0ef58,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
9fc8a614-08fa-458a-ae94-17287abd6840,ok,wayback,6060,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260516230632id_/https://cisecurity.wd1.myworkdayjobs.com/CIS_External_Career_Site/job/Remote/Security-Engineering-Intern---Remote_JR100204
a00101f6-5c51-4a7d-a424-e3f3a7ac8a16,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_91c)
a07da328-cad2-4ede-bbbb-87ffe48211e5,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
a296d107-a3c9-4996-98c4-581930edc8df,ok,live,4880,1,2026-09-02T11:20:23Z,
a2c969ec-510a-42ad-b323-d47c5bc5a702,ok,wayback,3868,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260501230024id_/https://careers-cotiviti.icims.com/jobs/19075/job?mobile=true&needsRedirect=false
a2dd7ebc-2143-479f-a7cc-43c854f5e08a,ok,wayback,4168,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260715011343id_/https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4681002006
a2f960f6-eba6-4fdb-98c3-75a52e21dbb4,error,,0,2,2026-09-05T10:37:01Z,http_429
a449e924-cf5c-473e-b0a4-29943b45a868,error,,0,2,2026-09-05T10:37:01Z,http_429
a4823558-f23b-4556-adac-d9b6d5e3f8cf,ok,live,3944,1,2026-08-31T13:53:47Z,
a529c640-bb27-4b6c-b042-997fbba3095d,error,,0,2,2026-09-05T10:37:01Z,http_429
a619c6de-ef67-4039-af21-31cf505b8ee2,empty,,0,1,2026-09-02T11:20:23Z,no posting-like text above 600 chars (thin_149c)
a67f3d7e-403e-4ae0-8608-1af033714104,error,,0,3,2026-09-04T11:19:58Z,http_429
a73a78fc-c2c9-4dac-84b6-3d7d8f0702c5,ok,wayback,8674,1,2026-08-31T13:53:47Z,http://web.archive.org/web/20260811065250id_/https://truist.wd1.myworkdayjobs.com/en-US/Careers/job/New-York-NY/XMLNAME-2027-Truist-Securities---Fixed-Income-Loans-S-T--Sales--Trading---Research----An
a7d8ee7d-d813-4aac-afa0-b2cc56b8b7f6,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
a7fdba37-efe3-4ac2-b779-bbc47aa7daee,ok,wayback,11486,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260724160904id_/https://job-boards.greenhouse.io/generalatlantic/jobs/6115031004
a8394fef-9f28-44ce-a233-ed8822941ae4,ok,live,4845,1,2026-09-04T11:19:58Z,
a9ad290c-9dc0-40d2-9e6e-d0a330be60dd,ok,wayback,6035,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260522233024id_/https://vhr-epri.wd1.myworkdayjobs.com/epricareers/job/RemoteHome-Based/Power-Systems-Software-Engineer-Student-Employee_REQ-3990-1
a9b6e0e0-7d76-45b2-8d3b-c8a40a8342cd,ok,live,3139,1,2026-08-31T13:53:47Z,
aac2840b-0767-4a5b-b94f-f8e890a1065e,ok,wayback,5753,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260514013909id_/https://job-boards.greenhouse.io/athinkingape/jobs/7918788
ac3c45e9-76c1-4b7c-8c15-3452d5958e9e,ok,live,2305,1,2026-09-03T11:16:36Z,
ae61434b-9142-44d7-96d5-7e8a5731372f,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
ae6480dc-19f7-41c1-93ec-fd10763825b1,ok,live,7876,1,2026-08-31T13:53:47Z,
ae7fd66d-2ccb-4c86-894b-f1f097cff21c,ok,live,5153,1,2026-09-02T11:20:23Z,
aec4ad25-f3ea-4386-99cc-b24aaa5e5926,ok,wayback,4507,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260803184758id_/https://revvity.wd103.myworkdayjobs.com/External/job/CAD-Remote--ON/Full-Stack-AI-Developer-Intern_JR-044905
af41c8d1-6670-4cbb-9111-9204ac3a4da9,ok,wayback,3662,1,2026-09-02T11:20:23Z,http://web.archive.org/web/20260707223203id_/https://www.citadel.com/careers/details/quantitative-trader-equity-quantitative-research-intern-us/
afda33ed-c25b-4bcb-9bd7-a14d3fb2d0f2,ok,wayback,3564,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260501231438id_/https://jobs.ashbyhq.com/MUBI/342a53eb-345f-4172-9264-e26237792c24/application
b2905e3d-2dad-4ffd-a2cc-2b8c1aa04707,ok,wayback,4985,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260716020840id_/https://rfcuny.wd108.myworkdayjobs.com/RFCUNY/job/New-York-NY/IT---Data-Systems-Intern--Archibus---Applications-Development-_JR3276
b326f48f-ee33-4ecc-bfa9-70aa89f4585e,error,,0,3,2026-09-05T10:37:01Z,http_429
b364c68b-8fda-447b-b50d-dfa7fcd4039f,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
b376bf1f-e11d-4aeb-8c2f-5ab4f716191f,error,,0,2,2026-09-05T10:37:01Z,http_429
b5a51123-5f95-4578-b058-795e2b7e4ecb,ok,live,3219,1,2026-08-31T13:53:47Z,
b67c806f-262a-4ec2-8ed1-de44ffbca035,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_2385c)
b70cf0fc-1a6d-451a-a737-885a6a68884f,ok,wayback,5752,1,2026-09-03T11:16:36Z,
b7154b79-2d09-4d3d-8208-f32ccf9b1d14,ok,wayback,10160,1,2026-09-02T11:20:23Z,http://web.archive.org/web/20260617191723id_/https://jobs.ashbyhq.com/1password/d9909a9a-d941-404d-a7f2-5021670ffd2c/application
b71c1aa2-4ccb-420a-a53e-cd09d3d3ba63,ok,wayback,10065,1,2026-09-02T11:20:23Z,http://web.archive.org/web/20260612014345id_/https://jobs.ashbyhq.com/1password/44150e12-89b1-4ac7-ad8d-671f5ec650dd/application
b80b54aa-fe0f-4421-9c51-fe418ac5fa01,ok,live,10888,1,2026-09-02T11:20:23Z,
b8824703-fe69-4f28-b705-68510ab904db,error,,0,2,2026-09-05T10:37:01Z,http_429
b9669146-88c3-4c3b-8c92-5d6ade8bdaf5,ok,wayback,5167,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260603233028id_/https://situsamc.wd1.myworkdayjobs.com/SitusAMC/job/Remote/Intern---AI-Software-Development-Team_JR02562
ba54f8c0-f2b7-4ba8-ad31-8475fb716eb0,error,,0,1,2026-09-05T10:37:01Z,http_429
baf0289f-d552-40cc-956a-c2184364f85a,ok,live,1028,1,2026-08-31T13:53:47Z,
bc4407ea-452d-4ef5-b173-3260a4f7db7b,ok,live,5462,1,2026-08-31T13:53:47Z,
bca90a25-419e-46da-864d-1d8564cdf838,ok,live,9986,1,2026-09-01T11:40:49Z,
bcc400fa-c1ec-40ec-a4e9-6f22a0574f9c,error,,0,3,2026-09-05T10:37:01Z,http_429
bce00b8e-0bf2-4317-8d52-be8495199473,ok,wayback,3428,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260530222643id_/https://jobs.lever.co/voltus/d30b5349-1023-497f-a5e5-264204071235/apply
bec41fe0-ae4c-44d3-bddd-15ca4a245c18,ok,live,4173,1,2026-08-31T13:53:47Z,
bf242ed9-9919-4627-bcd1-35178762d9c5,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
bf6f1046-c707-41a4-9446-0ed05b3dcb3c,error,,0,2,2026-09-05T10:37:01Z,http_429
c07d8789-5d37-4216-93ce-d2d8035adb7d,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
c0bc8e2c-204a-461b-bd1b-7d720fbcbd77,empty,,0,1,2026-08-31T13:53:47Z,no posting-like text above 600 chars (thin_239c)
c1260e8d-9824-4174-9668-7f4e1627e756,ok,wayback,3453,1,2026-09-03T11:16:36Z,
c1b571ef-de82-4792-8035-782a245125e4,ok,live,3513,1,2026-09-05T10:37:01Z,
c2308ec8-a80e-4bb3-ae50-a835b8c50958,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
c32147c4-e359-49f8-8d2e-d52f0a1646d8,ok,wayback,4639,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260726073439id_/https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676587006
c3433d6a-bf30-4d16-8e0f-5126b09236cf,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_918c)
c344d643-aa8d-4d64-a497-67a78ca63dc9,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
c3cb586c-7a74-433e-9247-a5bf6ab308e5,ok,wayback,6468,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260724160903id_/https://job-boards.greenhouse.io/goldenpetbrands/jobs/4713182005
c5e8d6dd-ca17-4cde-89c3-e8da016a78e5,ok,wayback,3417,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260731012041id_/https://job-boards.greenhouse.io/eulerity/jobs/4695806006
c61b3999-cfc9-4184-8e3e-3a21a00ebcef,ok,live,5920,1,2026-08-31T13:53:47Z,
c623e3d0-43d6-4ba5-93dc-077ec55a1bb3,ok,wayback,4378,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260515020032id_/https://jobs.ashbyhq.com/phil/4626509e-297e-4a03-b5b1-7d72cbbc5b82/application
caa27f3e-6106-40d7-93d0-7348ebea4c56,error,,0,1,2026-09-05T10:37:01Z,http_429
cab3dc48-123e-4fdc-8ca8-10d067c841b0,ok,wayback,4192,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260512021347id_/https://careers-cotiviti.icims.com/jobs/18676/job?mobile=true&needsRedirect=false
cbdb6805-42ae-416d-ba9d-7b66cf887b4d,error,,0,3,2026-09-05T10:37:01Z,http_429
cc0575ec-4150-4e85-9ce6-7b15f68f2b7c,empty,,0,1,2026-08-31T13:53:47Z,no posting-like text above 600 chars (thin_33c)
cc58fac9-b0fa-47d6-8d76-5a9b5e373147,error,,0,2,2026-09-05T10:37:01Z,http_404
cca94bc1-ca14-4a30-b4a1-7484452d46f6,ok,live,3950,1,2026-08-31T13:53:47Z,
ccc26e13-7964-413d-8db2-404361781e7a,ok,live,3207,1,2026-08-31T13:53:47Z,
cd6f32c7-2c66-4423-8ff5-b998f48126e0,ok,live,2735,1,2026-08-31T13:53:47Z,
cd7682b8-7722-4a26-9813-42ece290a387,ok,live,9697,1,2026-08-31T13:53:47Z,
ce1d842e-89a6-4905-a608-3eca02ddd233,ok,live,4268,1,2026-09-01T11:40:49Z,
cf9613df-d8e3-4474-87fd-386eaa1816e8,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
d02658b8-38cb-4fc7-9841-62916abfefc2,empty,,0,1,2026-08-31T13:53:47Z,no posting-like text above 600 chars (thin_711c)
d0337534-379c-4a13-ba43-0946fd91d5fd,ok,wayback,3630,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260519233154id_/https://vhr-epri.wd1.myworkdayjobs.com/epricareers/job/RemoteHome-Based/Software-Developer-Power-System-Student-Employee_REQ-3986-1
d15c2dd4-7288-4110-bf59-550c753167ab,ok,live,3595,1,2026-08-31T13:53:47Z,
d1787088-b958-47f6-91df-8bc1262f98bf,error,,0,1,2026-08-31T13:53:47Z,no source yielded text
d1a12763-bd6a-435c-bc94-05274ad822f1,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
d1b794fd-26be-4c15-bf39-5df493a20cd7,error,,0,3,2026-09-05T10:37:01Z,http_429
d392b2b1-5d8e-4ea6-969f-665fbd492ba4,ok,wayback,8602,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260609233119id_/https://jobs.ashbyhq.com/1password/47274802-4040-4039-978a-fc9b7d6868ce/application
d3d390d0-c2a6-4fdd-8c45-3b5fd2e8bc07,ok,wayback,6298,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260608020957id_/https://rsm.wd1.myworkdayjobs.com/rsmcareers/job/Remote/TESS-Intern---Fall-2026_JR119746
d3ee5bc4-7518-4aa5-b4c1-53a1a4793a3e,ok,wayback,4390,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260519021106id_/https://jobs.ashbyhq.com/melotech/e99207bd-8a2f-4641-a463-08a6633a7073/application
d49211be-b915-4375-8c6a-17b40be46506,error,,0,3,2026-09-05T10:37:01Z,http_429
d4bd04b2-b4a7-41b4-ab15-339b8e50f45e,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
d55a832d-489f-468a-8688-f419fb8b1b38,ok,live,3595,1,2026-08-31T13:53:47Z,
d6fad79e-96ae-48cc-b352-313e695d5e0f,empty,,0,1,2026-08-31T13:53:47Z,no posting-like text above 600 chars (thin_239c)
d738cea5-b94d-4242-a6e3-00a441104aad,error,,0,2,2026-09-05T10:37:01Z,http_429
d7612fa7-5009-43fc-a9d3-8f16c3478eb2,ok,live,24854,1,2026-09-01T11:40:49Z,
d7896522-5218-4362-8092-60cacc29a642,ok,live,4067,1,2026-08-31T13:53:47Z,
d78c5e39-dccf-475e-9124-2c3a66982e2c,error,,0,3,2026-09-05T10:37:01Z,http_429
d7cb67a6-930f-4fc0-a3b7-3f7d47bcdb31,empty,,0,1,2026-08-31T13:53:47Z,no posting-like text above 600 chars (thin_239c)
d8419553-b116-44e9-8ec0-d1ae843c6512,ok,live,5349,1,2026-09-01T11:40:49Z,
d91645a0-c83d-4a09-bb25-c45044295c83,ok,live,7144,1,2026-09-01T11:40:49Z,
d935bae6-e667-4bd1-b10d-4431b5555110,ok,live,3169,1,2026-08-31T13:53:47Z,
d954b282-1586-4e74-818f-8d83c3936a8c,ok,live,11898,1,2026-09-01T11:40:49Z,
d9ea509b-1e6a-4984-8ede-eb92547cabed,ok,wayback,5312,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260514035750id_/https://ats.rippling.com/pathos/jobs/430a21a7-8718-47ff-8963-2095727cce57
da2a97f8-9827-4fe9-a716-a33f244952bc,ok,wayback,4296,1,2026-09-02T11:20:23Z,http://web.archive.org/web/20260715005744id_/https://job-boards.greenhouse.io/eulerity/jobs/4694300006
dd1b5c69-83f6-47c2-9e9b-02fcd73f5019,ok,wayback,3171,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260428032955id_/https://careers-cotiviti.icims.com/jobs/19007/job?mobile=true&needsRedirect=false
de048c9f-8cf0-45fe-b307-40b9a04a9416,ok,live,2544,1,2026-08-31T13:53:47Z,
de926b0a-99e7-4dbd-94cd-334ec565be9f,error,,0,3,2026-09-02T11:20:23Z,http_403
e012dfd4-c33a-4639-8ea0-3e6586db2b77,ok,live,7570,1,2026-08-31T13:53:47Z,
e187ad72-4116-4c14-a34f-8e95e658b89c,error,,0,2,2026-09-05T10:37:01Z,http_429
e37131d1-d111-4bf1-8493-2e54ad4ced68,ok,live,1232,1,2026-09-01T11:40:49Z,
e3dc5e7f-9828-4121-8b6f-6d45091a92a4,ok,live,8524,1,2026-08-31T13:53:47Z,
e413d8a4-5bbc-41f3-afbb-9c537903ed53,error,,0,2,2026-09-05T10:37:01Z,http_429
